year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2012,53,Vision,men,50-54,24395.5,15540335
2012,53,Vision,women,50-54,49527.5,30504258
2012,53,Vision,men,55-59,27144.5,17563318.5
2012,53,Vision,women,55-59,49406,30535800
2012,53,Vision,men,60+,33244,20850897.5
2012,53,Vision,women,60+,64437,39187749
2012,55,Akademikernas,men,-24,2418,1029191.5
2012,55,Akademikernas,women,-24,3102.5,1430016
2012,55,Akademikernas,men,25-29,47488,24431276
2012,55,Akademikernas,women,25-29,96216.5,52194192
2012,55,Akademikernas,men,30-34,103670,61806533.5
2012,55,Akademikernas,women,30-34,177460.5,107491761.5
2012,55,Akademikernas,men,35-39,115419.5,73089552.5
2012,55,Akademikernas,women,35-39,176709.5,111974960.5
2012,55,Akademikernas,men,40-44,105120.5,68144256
2012,55,Akademikernas,women,40-44,145751,92855971
2012,55,Akademikernas,men,45-49,121272,79333193.5
2012,55,Akademikernas,women,45-49,129200,82561744.5
2012,55,Akademikernas,men,50-54,101234,65814489.5
2012,55,Akademikernas,women,50-54,100218,64517749.5
2012,55,Akademikernas,men,55-59,102404,67241155
2012,55,Akademikernas,women,55-59,90858.5,58154334.5
2012,55,Akademikernas,men,60+,109449.5,71620249.5
2012,55,Akademikernas,women,60+,104638,66555030
2012,56,Småföretagarnas,men,-24,5449.5,2463267
2012,56,Småföretagarnas,women,-24,2595,1178292
2012,56,Småföretagarnas,men,25-29,24219.5,11935201
2012,56,Småföretagarnas,women,25-29,16632,7226190
2012,56,Småföretagarnas,men,30-34,42161.5,21316037
2012,56,Småföretagarnas,women,30-34,33512.5,15336283
2012,56,Småföretagarnas,men,35-39,54339.5,28173823
2012,56,Småföretagarnas,women,35-39,40734.5,19297334
2012,56,Småföretagarnas,men,40-44,63841,34021251.5
2012,56,Småföretagarnas,women,40-44,51408.5,25082788
2012,56,Småföretagarnas,men,45-49,78874.5,41961866
2012,56,Småföretagarnas,women,45-49,59925.5,29775254.5
2012,56,Småföretagarnas,men,50-54,79490.5,42848023
2012,56,Småföretagarnas,women,50-54,46517,22547882
2012,56,Småföretagarnas,men,55-59,71129,38937845.5
2012,56,Småföretagarnas,women,55-59,40140.5,20509307
2012,56,Småföretagarnas,men,60+,76569,44238113
2012,56,Småföretagarnas,women,60+,40827.5,20526414.5
2012,62,Sekos,men,-24,27096.5,14148259.5
2012,62,Sekos,women,-24,6914,3408713
2012,62,Sekos,men,25-29,47338.5,27986104.5
2012,62,Sekos,women,25-29,19593.5,10940187
2012,62,Sekos,men,30-34,48249.5,29838152
2012,62,Sekos,women,30-34,25097,14714281
2012,62,Sekos,men,35-39,42708.5,26277254
2012,62,Sekos,women,35-39,21505.5,12816681.5
2012,62,Sekos,men,40-44,42222,26812678.5
2012,62,Sekos,women,40-44,20886,12557852.5
2012,62,Sekos,men,45-49,54923,35533427.5
2012,62,Sekos,women,45-49,27728.5,17179508.5
2012,62,Sekos,men,50-54,56177,36244385.5
2012,62,Sekos,women,50-54,24458,15132697
2012,62,Sekos,men,55-59,56961,36702919.5
2012,62,Sekos,women,55-59,21519,13576360
2012,62,Sekos,men,60+,82553,53578171
2012,62,Sekos,women,60+,20026.5,12536263
2012,65,STs,men,-24,2181,1041631
2012,65,STs,women,-24,1878.5,963408.5
2012,65,STs,men,25-29,5576.5,2936979
2012,65,STs,women,25-29,10306,5651369.5
2012,65,STs,men,30-34,6330.5,3856496.5
2012,65,STs,women,30-34,10326.5,5925662.5
2012,65,STs,men,35-39,7565.5,4585871.5
2012,65,STs,women,35-39,15614.5,9875507
2012,65,STs,men,40-44,10552,6767120.5
2012,65,STs,women,40-44,17236.5,10487659.5
2012,65,STs,men,45-49,12500.5,8177781
2012,65,STs,women,45-49,25143,15832487
2012,65,STs,men,50-54,13137.5,8279593.5
2012,65,STs,women,50-54,22868,14564837
2012,65,STs,men,55-59,16209.5,10713868
2012,65,STs,women,55-59,33393.5,21146017
2012,65,STs,men,60+,14338,9201592.5
2012,65,STs,women,60+,33613,21127332.5
2012,67,IF Metalls,men,-24,144715.5,74485093
2012,67,IF Metalls,women,-24,32649.5,17133151
2012,67,IF Metalls,men,25-29,252821.5,149562902.5
2012,67,IF Metalls,women,25-29,70199.5,41076867.5
2012,67,IF Metalls,men,30-34,226896,139386590
2012,67,IF Metalls,women,30-34,78848.5,46625689.5
2012,67,IF Metalls,men,35-39,223033,140707096
2012,67,IF Metalls,women,35-39,87976,54239891.5
2012,67,IF Metalls,men,40-44,240236,153842293.5
2012,67,IF Metalls,women,40-44,101209.5,63554890
2012,67,IF Metalls,men,45-49,275593,177817797
2012,67,IF Metalls,women,45-49,106969,68221178
2012,67,IF Metalls,men,50-54,231730.5,150071732
2012,67,IF Metalls,women,50-54,86563.5,54909213
2012,67,IF Metalls,men,55-59,210263,136916866.5
2012,67,IF Metalls,women,55-59,75541.5,47862355.5
2012,67,IF Metalls,men,60+,233668,150998585
2012,67,IF Metalls,women,60+,74246,46460885
2012,68,Lärarnas,men,-24,582.5,247248.5
2012,68,Lärarnas,women,-24,868.5,376121
2012,68,Lärarnas,men,25-29,5628.5,2898157.5
2012,68,Lärarnas,women,25-29,17330,9496179
2012,68,Lärarnas,men,30-34,11061.5,6439624.5
2012,68,Lärarnas,women,30-34,33851.5,20029124.5
2012,68,Lärarnas,men,35-39,13037,7982198
2012,68,Lärarnas,women,35-39,35603.5,21109706.5
2012,68,Lärarnas,men,40-44,12660,7915070
2012,68,Lärarnas,women,40-44,39242,23472338.5
2012,68,Lärarnas,men,45-49,17618.5,11222065.5
2012,68,Lärarnas,women,45-49,40839.5,24874561
2012,68,Lärarnas,men,50-54,17125,10661404.5
2012,68,Lärarnas,women,50-54,31573,19492098.5
2012,68,Lärarnas,men,55-59,19616.5,12582590.5
2012,68,Lärarnas,women,55-59,38044,23485701
2012,68,Lärarnas,men,60+,30328,19520458
2012,68,Lärarnas,women,60+,54135.5,33736903
2012,69,Alfa,men,-24,136954.5,43443005
2012,69,Alfa,women,-24,88155.5,26960197.5
2012,69,Alfa,men,25-29,255083,92498846
2012,69,Alfa,women,25-29,198302,68173836.5
2012,69,Alfa,men,30-34,221792.5,84779645
2012,69,Alfa,women,30-34,164646,62252892.5
2012,69,Alfa,men,35-39,172961,69147480.5
2012,69,Alfa,women,35-39,120957.5,48301117
2012,69,Alfa,men,40-44,147511.5,57295387
2012,69,Alfa,women,40-44,97877.5,37023608.5
2012,69,Alfa,men,45-49,152140,58420756
2012,69,Alfa,women,45-49,97073.5,34961255.5
2012,69,Alfa,men,50-54,136681.5,52502130
2012,69,Alfa,women,50-54,72449,26818068.5
2012,69,Alfa,men,55-59,112292.5,44179797
2012,69,Alfa,women,55-59,51027.5,19155162
2012,69,Alfa,men,60+,75231.5,32457960.5
2012,69,Alfa,women,60+,33137.5,12950626.5
2012,70,Finans- och Försäkringsbranschens,men,-24,1293,651597.5
2012,70,Finans- och Försäkringsbranschens,women,-24,1651,858381.5
2012,70,Finans- och Försäkringsbranschens,men,25-29,5653.5,3226829.5
2012,70,Finans- och Försäkringsbranschens,women,25-29,6854,4088110
2012,70,Finans- och Försäkringsbranschens,men,30-34,6696.5,4248811.5
2012,70,Finans- och Försäkringsbranschens,women,30-34,10722.5,6591874
2012,70,Finans- och Försäkringsbranschens,men,35-39,7705,4976220.5
2012,70,Finans- och Försäkringsbranschens,women,35-39,11616.5,7349327.5
2012,70,Finans- och Försäkringsbranschens,men,40-44,7045.5,4602796.5
2012,70,Finans- och Försäkringsbranschens,women,40-44,11741.5,7541503
2012,70,Finans- och Försäkringsbranschens,men,45-49,6383.5,4261382
2012,70,Finans- och Försäkringsbranschens,women,45-49,11992,7579020.5
2012,70,Finans- och Försäkringsbranschens,men,50-54,8221.5,5403931
2012,70,Finans- och Försäkringsbranschens,women,50-54,9668,6424273.5
2012,70,Finans- och Försäkringsbranschens,men,55-59,8915,5600806
2012,70,Finans- och Försäkringsbranschens,women,55-59,10980.5,6877067.5
2012,70,Finans- och Försäkringsbranschens,men,60+,10577.5,6929303
2012,70,Finans- och Försäkringsbranschens,women,60+,18582,11709483
2013,4,Handelsanställdas,men,-24,30860.5,14569907
2013,4,Handelsanställdas,women,-24,46320.5,21489885
2013,4,Handelsanställdas,men,25-29,103614,59072829.5
2013,4,Handelsanställdas,women,25-29,127126.5,70910079
2013,4,Handelsanställdas,men,30-34,121878,72984945.5
2013,4,Handelsanställdas,women,30-34,153594,88705392.5
2013,4,Handelsanställdas,men,35-39,94095.5,57934390.5
2013,4,Handelsanställdas,women,35-39,135136.5,79002793
2013,4,Handelsanställdas,men,40-44,79627.5,49659453
2013,4,Handelsanställdas,women,40-44,124704,74907074.5
2013,4,Handelsanställdas,men,45-49,76287.5,46809893
2013,4,Handelsanställdas,women,45-49,108009.5,64389031
2013,4,Handelsanställdas,men,50-54,58527.5,36586163
2013,4,Handelsanställdas,women,50-54,78059,46769416
2013,4,Handelsanställdas,men,55-59,56389,35421460
2013,4,Handelsanställdas,women,55-59,71997,42138760
2013,4,Handelsanställdas,men,60+,54839.5,34024968
2013,4,Handelsanställdas,women,60+,84761.5,50256304
2013,6,GS,men,-24,26178,14205117.57
2013,6,GS,women,-24,5232,2682448.5
2013,6,GS,men,25-29,49926.5,29912170.5
2013,6,GS,women,25-29,12438,7182278.5
2013,6,GS,men,30-34,50823,31164648
2013,6,GS,women,30-34,13300,8063689.5
2013,6,GS,men,35-39,47019,29453077
2013,6,GS,women,35-39,14737,8980027.5
2013,6,GS,men,40-44,55803,35921099
2013,6,GS,women,40-44,18215.5,11487593.5
2013,6,GS,men,45-49,76557,49479942
2013,6,GS,women,45-49,22944.5,14647716.5
2013,6,GS,men,50-54,72775.5,46939508
2013,6,GS,women,50-54,18330,11640430.5
2013,6,GS,men,55-59,79753.5,52096472.5
2013,6,GS,women,55-59,18254.5,11777013
2013,6,GS,men,60+,95818.5,61580239
2013,6,GS,women,60+,16763.5,10518115
2013,10,Livsmedelsarbetarnas,men,-24,9721.5,4980681.5
2013,10,Livsmedelsarbetarnas,women,-24,6321,3013357
2013,10,Livsmedelsarbetarnas,men,25-29,31443,19129555
2013,10,Livsmedelsarbetarnas,women,25-29,14110.5,8171041
2013,10,Livsmedelsarbetarnas,men,30-34,39057,24551138
2013,10,Livsmedelsarbetarnas,women,30-34,19089,11103621.5
2013,10,Livsmedelsarbetarnas,men,35-39,35721.5,22583378.5
2013,10,Livsmedelsarbetarnas,women,35-39,20420.5,12464342.5
2013,10,Livsmedelsarbetarnas,men,40-44,34106,21799924
2013,10,Livsmedelsarbetarnas,women,40-44,21310,13302253
2013,10,Livsmedelsarbetarnas,men,45-49,28102.5,18047365.5
2013,10,Livsmedelsarbetarnas,women,45-49,17384.5,10756839.5
2013,10,Livsmedelsarbetarnas,men,50-54,25834,16815299
2013,10,Livsmedelsarbetarnas,women,50-54,13739.5,8513149
2013,10,Livsmedelsarbetarnas,men,55-59,21049.5,13635103
2013,10,Livsmedelsarbetarnas,women,55-59,12923.5,8101196.5
2013,10,Livsmedelsarbetarnas,men,60+,22369.5,14575861.5
2013,10,Livsmedelsarbetarnas,women,60+,14502.5,9204252.5
2013,14,Unionens,men,-24,44111.5,20939772.5
2013,14,Unionens,women,-24,43737.5,20488112
2013,14,Unionens,men,25-29,134874,76279264.5
2013,14,Unionens,women,25-29,160504,90217473
2013,14,Unionens,men,30-34,180236,111182939
2013,14,Unionens,women,30-34,231002.5,139761470
2013,14,Unionens,men,35-39,201999.5,128649288.5
2013,14,Unionens,women,35-39,294031.5,183361561.5
2013,14,Unionens,men,40-44,243721,158976259
2013,14,Unionens,women,40-44,327131.5,208828670.5
2013,14,Unionens,men,45-49,278843.5,180920866.5
2013,14,Unionens,women,45-49,352970.5,225496333.5
2013,14,Unionens,men,50-54,257437,166842610
2013,14,Unionens,women,50-54,278232.5,177181153
2013,14,Unionens,men,55-59,251319.5,163882151
2013,14,Unionens,women,55-59,255956,162303491
2013,14,Unionens,men,60+,343004,222751713.5
2013,14,Unionens,women,60+,331195,210136761.5
2013,19,Transportarbetarnas,men,-24,26506,14175600
2013,19,Transportarbetarnas,women,-24,7613.5,3894187
2013,19,Transportarbetarnas,men,25-29,81237,48729098
2013,19,Transportarbetarnas,women,25-29,24745.5,14147391.5
2013,19,Transportarbetarnas,men,30-34,92825.5,57326557.5
2013,19,Transportarbetarnas,women,30-34,25860.5,15467531
2013,19,Transportarbetarnas,men,35-39,90686,56654217.5
2013,19,Transportarbetarnas,women,35-39,22434,13660471.5
2013,19,Transportarbetarnas,men,40-44,91252.5,56819367
2013,19,Transportarbetarnas,women,40-44,19605,12083969.5
2013,19,Transportarbetarnas,men,45-49,99708.5,62050413.5
2013,19,Transportarbetarnas,women,45-49,19323,11968802.5
2013,19,Transportarbetarnas,men,50-54,97804.5,61678244
2013,19,Transportarbetarnas,women,50-54,12152,7409155
2013,19,Transportarbetarnas,men,55-59,89993,56811713.5
2013,19,Transportarbetarnas,women,55-59,11369,7139975
2013,19,Transportarbetarnas,men,60+,79507,50039961.5
2013,19,Transportarbetarnas,women,60+,8094.5,4987811.5
2013,22,Hotell- och Restauranganställdas,men,-24,12729,6212389
2013,22,Hotell- och Restauranganställdas,women,-24,22521,10402816
2013,22,Hotell- och Restauranganställdas,men,25-29,62159.5,33361346
2013,22,Hotell- och Restauranganställdas,women,25-29,60054.5,31534810.5
2013,22,Hotell- och Restauranganställdas,men,30-34,100679,57535990
2013,22,Hotell- och Restauranganställdas,women,30-34,75550.5,41081973.5
2013,22,Hotell- och Restauranganställdas,men,35-39,79144.5,44215532
2013,22,Hotell- och Restauranganställdas,women,35-39,78079.5,42835146.5
2013,22,Hotell- och Restauranganställdas,men,40-44,63352,35595509.5
2013,22,Hotell- och Restauranganställdas,women,40-44,68398,37189007.5
2013,22,Hotell- och Restauranganställdas,men,45-49,53372,30693066.5
2013,22,Hotell- och Restauranganställdas,women,45-49,54898,29815502
2013,22,Hotell- och Restauranganställdas,men,50-54,41049,22999468
2013,22,Hotell- och Restauranganställdas,women,50-54,42579,23596583.5
2013,22,Hotell- och Restauranganställdas,men,55-59,27966.5,15422710.5
2013,22,Hotell- och Restauranganställdas,women,55-59,31999,17902910.5
2013,22,Hotell- och Restauranganställdas,men,60+,20882,12376435.5
2013,22,Hotell- och Restauranganställdas,women,60+,20353.5,11274011.5
2013,23,Säljarnas,men,-24,698.5,354276
2013,23,Säljarnas,women,-24,311.5,159181.5
2013,23,Säljarnas,men,25-29,2764.5,1471895
2013,23,Säljarnas,women,25-29,3135,1719660
2013,23,Säljarnas,men,30-34,4216.5,2547753.5
2013,23,Säljarnas,women,30-34,2167,1252298.5
2013,23,Säljarnas,men,35-39,3901,2439441.5
2013,23,Säljarnas,women,35-39,2667.5,1722045.5
2013,23,Säljarnas,men,40-44,4792,3061692
2013,23,Säljarnas,women,40-44,3143,1932217
2013,23,Säljarnas,men,45-49,9126.5,5539663
2013,23,Säljarnas,women,45-49,4460,2934296
2013,23,Säljarnas,men,50-54,8384,5441544
2013,23,Säljarnas,women,50-54,2106.5,1379541
2013,23,Säljarnas,men,55-59,10477.5,6740536.5
2013,23,Säljarnas,women,55-59,2100,1367167
2013,23,Säljarnas,men,60+,10591,6467170
2013,23,Säljarnas,women,60+,1726,1117700
2013,26,Elektrikernas,men,-24,14625,7838720
2013,26,Elektrikernas,women,-24,464,214594.5
2013,26,Elektrikernas,men,25-29,12831,7762859
2013,26,Elektrikernas,women,25-29,231.5,157019
2013,26,Elektrikernas,men,30-34,11728.5,7750913.5
2013,26,Elektrikernas,women,30-34,793.5,510775
2013,26,Elektrikernas,men,35-39,10142.5,6218455
2013,26,Elektrikernas,women,35-39,704,428042
2013,26,Elektrikernas,men,40-44,9331,5694843
2013,26,Elektrikernas,women,40-44,354,240678
2013,26,Elektrikernas,men,45-49,9815.5,6086266
2013,26,Elektrikernas,women,45-49,395,234809
2013,26,Elektrikernas,men,50-54,9130,5977578
2013,26,Elektrikernas,women,50-54,0,0
2013,26,Elektrikernas,men,55-59,7724,4983210.5
2013,26,Elektrikernas,women,55-59,129.5,55696
2013,26,Elektrikernas,men,60+,14631.5,9499870
2013,26,Elektrikernas,women,60+,37.5,25500
2013,27,Ledarnas,men,-24,536.5,327444
2013,27,Ledarnas,women,-24,177.5,117074
2013,27,Ledarnas,men,25-29,3507.5,2239913
2013,27,Ledarnas,women,25-29,2476,1631130
2013,27,Ledarnas,men,30-34,9137,5942635.5
2013,27,Ledarnas,women,30-34,4897,3203810
2013,27,Ledarnas,men,35-39,16323,10685355.5
2013,27,Ledarnas,women,35-39,8216,5344110
2013,27,Ledarnas,men,40-44,26625,17764675
2013,27,Ledarnas,women,40-44,11757.5,7896501
2013,27,Ledarnas,men,45-49,40528.5,26738074.5
2013,27,Ledarnas,women,45-49,16586,10932768.5
2013,27,Ledarnas,men,50-54,43262,28563570
2013,27,Ledarnas,women,50-54,14740.5,9858948
2013,27,Ledarnas,men,55-59,45317.5,30461322.5
2013,27,Ledarnas,women,55-59,12623,7945561
2013,27,Ledarnas,men,60+,65808.5,43148715
2013,27,Ledarnas,women,60+,13769.5,9243868.5
2013,36,Byggnadsarbetarnas,men,-24,124192,70208098
2013,36,Byggnadsarbetarnas,women,-24,7571.5,3971393.5
2013,36,Byggnadsarbetarnas,men,25-29,161626,98688949.5
2013,36,Byggnadsarbetarnas,women,25-29,7280.5,4019964.5
2013,36,Byggnadsarbetarnas,men,30-34,124231.5,76111693
2013,36,Byggnadsarbetarnas,women,30-34,4545,2480221.5
2013,36,Byggnadsarbetarnas,men,35-39,115560.5,71476242.5
2013,36,Byggnadsarbetarnas,women,35-39,4757.5,2840818.5
2013,36,Byggnadsarbetarnas,men,40-44,116718.5,72499554
2013,36,Byggnadsarbetarnas,women,40-44,3486,2106546
2013,36,Byggnadsarbetarnas,men,45-49,139583,88770552
2013,36,Byggnadsarbetarnas,women,45-49,3350.5,2047271.5
2013,36,Byggnadsarbetarnas,men,50-54,126203.5,80850758.5
2013,36,Byggnadsarbetarnas,women,50-54,1876.5,1140271
2013,36,Byggnadsarbetarnas,men,55-59,110797.5,71476061.5
2013,36,Byggnadsarbetarnas,women,55-59,1239,805134
2013,36,Byggnadsarbetarnas,men,60+,137712.5,89484099
2013,36,Byggnadsarbetarnas,women,60+,775,433357
2013,41,Sveriges arbetares,men,-24,1802,975836
2013,41,Sveriges arbetares,women,-24,684.5,373591
2013,41,Sveriges arbetares,men,25-29,2796,1600149
2013,41,Sveriges arbetares,women,25-29,2309,1204731.5
2013,41,Sveriges arbetares,men,30-34,7838,4619646
2013,41,Sveriges arbetares,women,30-34,4951,2729030
2013,41,Sveriges arbetares,men,35-39,6548,4084537
2013,41,Sveriges arbetares,women,35-39,4968.5,2780595.5
2013,41,Sveriges arbetares,men,40-44,7036.5,4311056
2013,41,Sveriges arbetares,women,40-44,4479,2613239
2013,41,Sveriges arbetares,men,45-49,11067.5,7179253.5
2013,41,Sveriges arbetares,women,45-49,4586.5,2881587
2013,41,Sveriges arbetares,men,50-54,8446,5370515.5
2013,41,Sveriges arbetares,women,50-54,4012.5,2495143
2013,41,Sveriges arbetares,men,55-59,10685.5,6821369
2013,41,Sveriges arbetares,women,55-59,4205,2482035
2013,41,Sveriges arbetares,men,60+,10940.5,6775860.5
2013,41,Sveriges arbetares,women,60+,2596.5,1518805
2013,44,Pappersindustriarbetarnas,men,-24,3799,2039779
2013,44,Pappersindustriarbetarnas,women,-24,1241,686168.5
2013,44,Pappersindustriarbetarnas,men,25-29,7078.5,4388522.5
2013,44,Pappersindustriarbetarnas,women,25-29,2134,1302403.5
2013,44,Pappersindustriarbetarnas,men,30-34,8052.5,5105027.5
2013,44,Pappersindustriarbetarnas,women,30-34,1809,1126982.5
2013,44,Pappersindustriarbetarnas,men,35-39,5471.5,3685341
2013,44,Pappersindustriarbetarnas,women,35-39,3015.5,1862227
2013,44,Pappersindustriarbetarnas,men,40-44,4280.5,2704299
2013,44,Pappersindustriarbetarnas,women,40-44,2466,1552631.5
2013,44,Pappersindustriarbetarnas,men,45-49,10544,6938822.5
2013,44,Pappersindustriarbetarnas,women,45-49,3033,2041094.5
2013,44,Pappersindustriarbetarnas,men,50-54,8389.5,5478021.5
2013,44,Pappersindustriarbetarnas,women,50-54,2224.5,1422499.5
2013,44,Pappersindustriarbetarnas,men,55-59,6984.5,4502491
2013,44,Pappersindustriarbetarnas,women,55-59,2023,1319596.5
2013,44,Pappersindustriarbetarnas,men,60+,10468.5,7001521
2013,44,Pappersindustriarbetarnas,women,60+,3462.5,2194856
2013,47,Fastighets,men,-24,6041.5,2924942
2013,47,Fastighets,women,-24,4991.5,2158895
2013,47,Fastighets,men,25-29,26638.5,14737188
2013,47,Fastighets,women,25-29,21904,11313907
2013,47,Fastighets,men,30-34,34955,20285596.5
2013,47,Fastighets,women,30-34,33021.5,17050740
2013,47,Fastighets,men,35-39,34476.5,20650666
2013,47,Fastighets,women,35-39,36252.5,19725767
2013,47,Fastighets,men,40-44,28409,16509116.5
2013,47,Fastighets,women,40-44,37674.5,20732422
2013,47,Fastighets,men,45-49,33437.5,20542803.5
2013,47,Fastighets,women,45-49,33302,18930656.5
2013,47,Fastighets,men,50-54,33105,19486159
2013,47,Fastighets,women,50-54,25840.5,14190573.5
2013,47,Fastighets,men,55-59,27271,16575351.5
2013,47,Fastighets,women,55-59,20208.5,11435924.5
2013,47,Fastighets,men,60+,23551.5,14402085.5
2013,47,Fastighets,women,60+,15814,9059508.5
2013,51,Kommunalarbetarnas,men,-24,59394,25151325.5
2013,51,Kommunalarbetarnas,women,-24,90819.5,40357505
2013,51,Kommunalarbetarnas,men,25-29,149475,77066274
2013,51,Kommunalarbetarnas,women,25-29,277720,139915603.5
2013,51,Kommunalarbetarnas,men,30-34,149481,82812029
2013,51,Kommunalarbetarnas,women,30-34,334372.5,180235954
2013,51,Kommunalarbetarnas,men,35-39,142949,82466702.5
2013,51,Kommunalarbetarnas,women,35-39,334404.5,184026964
2013,51,Kommunalarbetarnas,men,40-44,146547.5,84616707
2013,51,Kommunalarbetarnas,women,40-44,341564.5,189210200
2013,51,Kommunalarbetarnas,men,45-49,171332.5,99785152
2013,51,Kommunalarbetarnas,women,45-49,352393.5,198360724.25
2013,51,Kommunalarbetarnas,men,50-54,150521,88321917.5
2013,51,Kommunalarbetarnas,women,50-54,285241,162526762
2013,51,Kommunalarbetarnas,men,55-59,140333.5,83268351.5
2013,51,Kommunalarbetarnas,women,55-59,224403,129464535.5
2013,51,Kommunalarbetarnas,men,60+,130202,78535046.5
2013,51,Kommunalarbetarnas,women,60+,195172,112200164
2013,52,Journalisternas,men,-24,314,146704
